"Core" "Lat" "Lon" "Ocean_depth" "d13C" "age" "age_weights" "run.no"
"GeoB1105" -1.67 -12.43 3225 0.69 120.464783333333 0.364783333333335 "23"
"GeoB1115" -3.56 -12.56 2945 0.9 120.185966333333 0.08596633333336 "23"
"GeoB1117" -3.82 -14.9 3984 0.62 121.395513771186 0.70448622881355 "23"
"GeoB1710" -23.43 11.7 2987 0.46 121.201983588317 0.898016411682875 "23"
"GeoB4216" 30.63 -12.4 2324 0.69 122.093578361669 0.0064216383307496 "23"
"IODP-U1308" 49.88 -24.24 3883 0.893161964195939 120.920816019282 2.40514659387009 "23"
"KNR140-37JPC" 31.41415 -75.25807 3000 0.561527264044429 121.23958335 1.14583330000001 "23"
"MD95_2042" 37.799833 -10.1665 3146 0.810537634408602 121.12 1.85999999999999 "23"
"MD96-2080" -36.2667 19.475 2488 0.65 121.1818182 0.918181799999999 "23"
"NO79-28" 45.63 -22.75 3625 0.67 121.08665 0.986649999999983 "23"
"ODP1063" 33.683333 -57.616667 4584 -0.0321777777777922 121.23 0.900000000000006 "23"
"ODP1087" -31.46 15.31 1372 0.18 120.784405975197 0.684405975197294 "23"
"ODP926" 3.72 -42.91 3598 0.55 121.150746153846 0.949253846153837 "23"
"ODP928" 5.46 -43.75 4012 0.115 121.863925285714 0.472149428571441 "23"
"RC13-228" -22.33 11.2 3204 0.43 120.81 0.710000000000008 "23"
"SU90-03" 40.05 -32 2475 0.96 121.000966346154 1.80193269230767 "23"
"SU90-11" 44.07 -40.02 3645 1.07 121.719717647059 0.380282352941151 "23"
"U1308" 49.87776 -24.23811 3871 0.894129032258065 121.176666666667 3.09999999999999 "23"
"V22-174" -10.07 -12.82 2630 0.69 120.447546774194 0.347546774193574 "23"
"V22-38" -9.55 -34.25 3797 0.28 122.0869565 0.0130434999999949 "23"
"CH73-139" 54.63 -16.35 2209 0.91 120.953051572327 0.753051572327053 "24"
"GIK23414-9" 53.54 -20.29 2196 1.13 120.997019879518 0.797019879518075 "24"
"GIK23415-9" 53.18 -19.15 2472 1.01980715699385 121.410874031891 0.425854214122978 "24"
"ODP982" 57.51 -15.85 1134 0.49 121.582010344828 0.617989655172394 "24"
"ODP983" 60.4 -23.64 1984 0.684248820963445 121.285974484261 1.84683234530797 "24"
"V29-202" 61 -21 2658 0.57 121.436836163522 0.959242138364758 "24"
"ODP1089" -40.94 9.89 4621 -0.0724675244371362 121.784951077694 0.830097844611544 "24"
"PS2498" -44.15 -14.23 3783 0.47 121.135542635659 0.935542635658933 "24"
"CH69_K09" 41.75 -47.35 4100 0.600318725099602 121.142 2.50999999999999 "24"
"EW9209-1JPC" 5.91 -44.2 4056 0.84 121.017290837696 0.817290837696362 "24"
"GEOB1028-5" -20.1 9.19 2209 0.64 121.6470588 0.552941200000006 "24"
"GEOB2109-1" -27.91 -45.88 2504 0.84 120.8888889 0.688888899999995 "24"
"GEOB3801-6" -29.51 -8.31 4546 0.38 120.43 0.230000000000004 "24"
"GIK12392-1" 25.17 -16.85 2573 0.86 120.712238501561 0.512238501560901 "24"
"GIK15612-2" 44.36 -26.54 3050 1 120.830637804878 0.630637804878063 "24"
"GIK16004" 29.98 -10.65 1512 0.94 122.064239931741 0.135760068259401 "24"
"GeoB1035" -21.59 5.03 4453 0.15 121.387278846154 0.812721153846141 "24"
"GeoB1041" -3.48 -7.6 4033 0.73 121.41423143508 0.785768564920289 "24"
"GeoB1105" -1.67 -12.43 3225 0.69 120.464783333333 0.264783333333327 "24"
"GeoB1117" -3.82 -14.9 3984 0.62 121.395513771186 0.804486228813559 "24"
"GeoB1710" -23.43 11.7 2987 0.46 121.201983588317 0.998016411682883 "24"
"GeoB4216" 30.63 -12.4 2324 0.69 122.093578361669 0.106421638330758 "24"
"IODP-U1308" 49.88 -24.24 3883 0.892535942984684 121.317421225222 2.37649775047775 "24"
"KNR140-37JPC" 31.41415 -75.25807 3000 0.603418174353986 121.23958335 1.14583330000001 "24"
"MD95_2042" 37.799833 -10.1665 3146 0.805333333333333 121.12 1.8 "24"
"MD96-2080" -36.2667 19.475 2488 0.65 121.1818182 0.981818199999992 "24"
"NO79-28" 45.63 -22.75 3625 0.67 121.08665 0.886649999999975 "24"
"ODP1063" 33.683333 -57.616667 4584 0.130266666666665 121.23 0.900000000000006 "24"
"ODP1087" -31.46 15.31 1372 0.18 120.784405975197 0.584405975197285 "24"
"ODP926" 3.72 -42.91 3598 0.55 121.150746153846 0.950746153846154 "24"
"ODP928" 5.46 -43.75 4012 0.115 121.863925285714 0.672149428571458 "24"
"RC13-228" -22.33 11.2 3204 0.43 120.81 0.609999999999999 "24"
"SU90-03" 40.05 -32 2475 0.96 121.000966346154 1.60193269230766 "24"
"SU90-11" 44.07 -40.02 3645 1.07 121.719717647059 0.48028235294116 "24"
"U1308" 49.87776 -24.23811 3871 0.892838709677419 121.176666666667 3.09999999999999 "24"
"V22-174" -10.07 -12.82 2630 0.69 120.447546774194 0.247546774193566 "24"
"V22-38" -9.55 -34.25 3797 0.28 122.0869565 0.113043500000003 "24"
"CH73-139" 54.63 -16.35 2209 0.91 120.953051572327 0.653051572327058 "25"
"GIK23414-9" 53.54 -20.29 2196 1.13 120.997019879518 0.697019879518081 "25"
"GIK23415-9" 53.18 -19.15 2472 1.01041427119551 121.410874031891 0.425854214122978 "25"
"ODP982" 57.51 -15.85 1134 0.49 121.582010344828 0.717989655172389 "25"
"ODP983" 60.4 -23.64 1984 0.706245712765656 121.285974484261 1.74683234530798 "25"
"V29-202" 61 -21 2658 0.57 121.436836163522 0.959242138364758 "25"
"ODP1089" -40.94 9.89 4621 -0.0787839099597427 121.784951077694 1.03009784461153 "25"
"PS2498" -44.15 -14.23 3783 0.47 121.135542635659 0.835542635658939 "25"
"CH69_K09" 41.75 -47.35 4100 0.620234375 121.333333333333 2.55999999999997 "25"
"EW9209-1JPC" 5.91 -44.2 4056 0.84 121.017290837696 0.717290837696368 "25"
"GEOB1028-5" -20.1 9.19 2209 0.64 121.6470588 0.652941200000001 "25"
"GEOB2109-1" -27.91 -45.88 2504 0.84 120.8888889 0.588888900000001 "25"
"GEOB3801-6" -29.51 -8.31 4546 0.38 120.43 0.13000000000001 "25"
"GIK12392-1" 25.17 -16.85 2573 0.86 120.712238501561 0.412238501560907 "25"
"GIK15612-2" 44.36 -26.54 3050 1 120.830637804878 0.530637804878069 "25"
"GIK16004" 29.98 -10.65 1512 0.94 122.064239931741 0.235760068259395 "25"
"GeoB1035" -21.59 5.03 4453 0.15 121.387278846154 0.912721153846135 "25"
"GeoB1041" -3.48 -7.6 4033 0.73 121.41423143508 0.885768564920284 "25"
"GeoB1101" 1.66 -10.98 4588 0.69 122.21954354067 0.0804564593301365 "25"
"GeoB1105" -1.67 -12.43 3225 0.69 120.464783333333 0.164783333333332 "25"
"GeoB1117" -3.82 -14.9 3984 0.62 121.395513771186 0.904486228813553 "25"
"GeoB1710" -23.43 11.7 2987 0.46 121.201983588317 0.901983588317123 "25"
"GeoB4216" 30.63 -12.4 2324 0.69 122.093578361669 0.206421638330752 "25"
"IODP-U1308" 49.88 -24.24 3883 0.890414562378764 121.317421225222 2.47649775047775 "25"
"KNR140-37JPC" 31.41415 -75.25807 3000 0.645309084663537 121.23958335 1.14583330000001 "25"
"MD95_2042" 37.799833 -10.1665 3146 0.798636363636364 121.4 1.76000000000001 "25"
"MD96-2080" -36.2667 19.475 2488 0.65 121.1818182 0.881818199999998 "25"
"NO79-28" 45.63 -22.75 3625 0.67 121.08665 0.78664999999998 "25"
"ODP1063" 33.683333 -57.616667 4584 0.292711111111099 121.23 0.900000000000006 "25"
"ODP1087" -31.46 15.31 1372 0.18 120.784405975197 0.484405975197291 "25"
"ODP926" 3.72 -42.91 3598 0.55 121.150746153846 0.85074615384616 "25"
"ODP928" 5.46 -43.75 4012 0.115 121.863925285714 0.872149428571447 "25"
"RC13-228" -22.33 11.2 3204 0.43 120.81 0.510000000000005 "25"
"SU90-03" 40.05 -32 2475 0.96 121.000966346154 1.40193269230767 "25"
"SU90-11" 44.07 -40.02 3645 1.07 121.719717647059 0.580282352941154 "25"
"U1308" 49.87776 -24.23811 3871 0.891548387096774 121.176666666667 3.09999999999999 "25"
"V22-174" -10.07 -12.82 2630 0.69 120.447546774194 0.147546774193572 "25"
"V22-38" -9.55 -34.25 3797 0.28 122.0869565 0.213043499999998 "25"
"CH73-139" 54.63 -16.35 2209 0.91 120.953051572327 0.55305157232705 "26"
"GIK23414-9" 53.54 -20.29 2196 1.13 120.997019879518 0.597019879518072 "26"
"GIK23415-9" 53.18 -19.15 2472 1.00102138539716 121.410874031891 0.425854214122978 "26"
"ODP982" 57.51 -15.85 1134 0.49 121.582010344828 0.817989655172397 "26"
"ODP983" 60.4 -23.64 1984 0.726651061539258 121.54943517307 1.70701510580989 "26"
"V29-202" 61 -21 2658 0.57 121.436836163522 0.959242138364758 "26"
"ODP1089" -40.94 9.89 4621 -0.0830463497575359 121.784951077694 1.23009784461155 "26"
"PS2498" -44.15 -14.23 3783 0.47 121.135542635659 0.735542635658931 "26"
"CH69_K09" 41.75 -47.35 4100 0.638759689922481 121.524 2.57999999999998 "26"
"EW9209-1JPC" 5.91 -44.2 4056 0.84 121.017290837696 0.617290837696359 "26"
"GEOB1028-5" -20.1 9.19 2209 0.64 121.6470588 0.752941200000009 "26"
"GEOB2109-1" -27.91 -45.88 2504 0.84 120.8888889 0.488888899999992 "26"
"GEOB3801-6" -29.51 -8.31 4546 0.38 120.43 0.0300000000000011 "26"
"GIK12392-1" 25.17 -16.85 2573 0.86 120.712238501561 0.312238501560898 "26"
"GIK15612-2" 44.36 -26.54 3050 1 120.830637804878 0.43063780487806 "26"
"GIK16004" 29.98 -10.65 1512 0.94 122.064239931741 0.335760068259404 "26"
"GeoB1035" -21.59 5.03 4453 0.15 121.387278846154 0.987278846153856 "26"
"GeoB1041" -3.48 -7.6 4033 0.73 121.41423143508 0.985768564920292 "26"
"GeoB1101" 1.66 -10.98 4588 0.69 122.21954354067 0.180456459330145 "26"
"GeoB1105" -1.67 -12.43 3225 0.69 120.464783333333 0.0647833333333239 "26"
"GeoB1117" -3.82 -14.9 3984 0.62 121.395513771186 0.995513771186438 "26"
"GeoB1710" -23.43 11.7 2987 0.46 121.201983588317 0.801983588317114 "26"
"GeoB4216" 30.63 -12.4 2324 0.69 122.093578361669 0.306421638330761 "26"
"IODP-U1308" 49.88 -24.24 3883 0.88478768779302 121.317421225222 2.40522846113765 "26"
"KNR140-37JPC" 31.41415 -75.25807 3000 0.687199994973094 121.23958335 1.14583330000001 "26"
"MD95_2042" 37.799833 -10.1665 3146 0.791818181818182 121.4 1.76000000000001 "26"
"MD96-2080" -36.2667 19.475 2488 0.65 121.1818182 0.781818199999989 "26"
"NO79-28" 45.63 -22.75 3625 0.67 121.08665 0.686649999999972 "26"
"ODP1063" 33.683333 -57.616667 4584 0.455155555555557 121.23 0.900000000000006 "26"
"ODP1087" -31.46 15.31 1372 0.18 120.784405975197 0.384405975197282 "26"
"ODP925" 4.2 -43.49 3040 0.45 122.344124489796 0.0558755102041033 "26"
"ODP926" 3.72 -42.91 3598 0.55 121.150746153846 0.750746153846151 "26"
"ODP928" 5.46 -43.75 4012 0.115 121.863925285714 1.07214942857146 "26"
"RC13-228" -22.33 11.2 3204 0.43 120.81 0.409999999999997 "26"
"SU90-03" 40.05 -32 2475 0.96 121.000966346154 1.20193269230765 "26"
"SU90-11" 44.07 -40.02 3645 1.07 121.719717647059 0.680282352941163 "26"
"U1308" 49.87776 -24.23811 3871 0.892668810289389 121.498333333333 3.11 "26"
"V22-174" -10.07 -12.82 2630 0.69 120.447546774194 0.0475467741935631 "26"
"V22-38" -9.55 -34.25 3797 0.28 122.0869565 0.313043500000006 "26"
"V28-127" 11.65 -80.13 3237 0.702 122.392840527578 0.00715947242206028 "26"
"CH73-139" 54.63 -16.35 2209 0.91 120.953051572327 0.453051572327055 "27"
"GIK23414-9" 53.54 -20.29 2196 1.13 120.997019879518 0.497019879518078 "27"
"GIK23415-9" 53.18 -19.15 2472 0.991628499598822 121.410874031891 0.425854214122978 "27"
"ODP982" 57.51 -15.85 1134 0.49 121.582010344828 0.917989655172391 "27"
"ODP983" 60.4 -23.64 1984 0.744811416356558 121.54943517307 1.70701510580989 "27"
"V29-202" 61 -21 2658 0.57 121.436836163522 0.959242138364758 "27"
"ODP1089" -40.94 9.89 4621 -0.0917826712891465 121.992682907268 1.5219512781955 "27"
"PS2498" -44.15 -14.23 3783 0.47 121.135542635659 0.635542635658936 "27"
"CH69_K09" 41.75 -47.35 4100 0.638623188405797 121.673333333333 2.75999999999998 "27"
"EW9209-1JPC" 5.91 -44.2 4056 0.834135012773207 121.740615445026 0.553350785340328 "27"
"GEOB1028-5" -20.1 9.19 2209 0.64 121.6470588 0.852941200000004 "27"
"GEOB2109-1" -27.91 -45.88 2504 0.84 120.8888889 0.388888899999998 "27"
"GIK12392-1" 25.17 -16.85 2573 0.86 120.712238501561 0.212238501560904 "27"
"GIK15612-2" 44.36 -26.54 3050 1 120.830637804878 0.330637804878066 "27"
"GIK16004" 29.98 -10.65 1512 0.94 122.064239931741 0.435760068259398 "27"
"GeoB1035" -21.59 5.03 4453 0.15 121.387278846154 0.887278846153862 "27"
"GeoB1041" -3.48 -7.6 4033 0.73 121.41423143508 0.914231435079714 "27"
"GeoB1101" 1.66 -10.98 4588 0.69 122.21954354067 0.280456459330139 "27"
"GeoB1117" -3.82 -14.9 3984 0.62 121.395513771186 0.895513771186444 "27"
"GeoB1710" -23.43 11.7 2987 0.46 121.201983588317 0.70198358831712 "27"
"GeoB4216" 30.63 -12.4 2324 0.69 122.093578361669 0.406421638330755 "27"
"IODP-U1308" 49.88 -24.24 3883 0.878728145401568 121.524733375635 2.31705583756349 "27"
"KNR140-37JPC" 31.41415 -75.25807 3000 0.729090905282645 121.23958335 1.14583330000001 "27"
"MD95_2042" 37.799833 -10.1665 3146 0.785 121.4 1.76000000000001 "27"
"MD96-2080" -36.2667 19.475 2488 0.65 121.1818182 0.681818199999995 "27"
"NO79-28" 45.63 -22.75 3625 0.67 121.08665 0.586649999999977 "27"
"ODP1063" 33.683333 -57.616667 4584 0.617599999999991 121.23 0.900000000000006 "27"
"ODP1087" -31.46 15.31 1372 0.18 120.784405975197 0.284405975197288 "27"
"ODP925" 4.2 -43.49 3040 0.45 122.344124489796 0.155875510204098 "27"
"ODP926" 3.72 -42.91 3598 0.55 121.150746153846 0.650746153846157 "27"
"ODP928" 5.46 -43.75 4012 0.115 121.863925285714 1.27214942857145 "27"
"RC13-228" -22.33 11.2 3204 0.430917081746264 121.63935 0.341300000000004 "27"
"SU90-03" 40.05 -32 2475 0.96 121.000966346154 1.00193269230766 "27"
"SU90-11" 44.07 -40.02 3645 1.07 121.719717647059 0.780282352941157 "27"
"U1308" 49.87776 -24.23811 3871 0.893311897106109 121.498333333333 3.11 "27"
"V22-38" -9.55 -34.25 3797 0.28 122.0869565 0.413043500000001 "27"
"V28-127" 11.65 -80.13 3237 0.702 122.392840527578 0.107159472422055 "27"
"CH73-139" 54.63 -16.35 2209 0.91 120.953051572327 0.353051572327061 "28"
"GIK23414-9" 53.54 -20.29 2196 1.13 120.997019879518 0.397019879518083 "28"
"GIK23415-9" 53.18 -19.15 2472 0.98223561380048 121.410874031891 0.425854214122978 "28"
"ODP982" 57.51 -15.85 1134 0.49 121.582010344828 0.982010344827614 "28"
"ODP983" 60.4 -23.64 1984 0.762971771173858 121.54943517307 1.70701510580989 "28"
"V29-202" 61 -21 2658 0.57 121.436836163522 0.959242138364758 "28"
"ODP1089" -40.94 9.89 4621 -0.0995650258066146 121.992682907268 1.7763897744361 "28"
"PS2498" -44.15 -14.23 3783 0.47 121.135542635659 0.535542635658942 "28"
"CH69_K09" 41.75 -47.35 4100 0.637027027027027 121.673333333333 2.95999999999997 "28"
"EW9209-1JPC" 5.91 -44.2 4056 0.817870465512351 121.740615445026 0.553350785340328 "28"
"GEOB1028-5" -20.1 9.19 2209 0.64 121.6470588 0.952941199999998 "28"
"GEOB2109-1" -27.91 -45.88 2504 0.84 120.8888889 0.288888900000003 "28"
"GEOB4403-2" 6.13 -43.44 4503 0.74 122.5 0.0999999999999943 "28"
"GIK12392-1" 25.17 -16.85 2573 0.86 120.712238501561 0.11223850156091 "28"
"GIK15612-2" 44.36 -26.54 3050 1 120.830637804878 0.230637804878072 "28"
"GIK16004" 29.98 -10.65 1512 0.94 122.064239931741 0.535760068259393 "28"
"GeoB1035" -21.59 5.03 4453 0.15 121.387278846154 0.787278846153868 "28"
"GeoB1041" -3.48 -7.6 4033 0.73 121.41423143508 0.814231435079719 "28"
"GeoB1101" 1.66 -10.98 4588 0.69 122.21954354067 0.380456459330134 "28"
"GeoB1117" -3.82 -14.9 3984 0.62 121.395513771186 0.79551377118645 "28"
"GeoB1710" -23.43 11.7 2987 0.46 121.201983588317 0.601983588317125 "28"
"GeoB4216" 30.63 -12.4 2324 0.69 122.093578361669 0.50642163833075 "28"
"IODP-U1308" 49.88 -24.24 3883 0.877433398873942 121.524733375635 2.31705583756349 "28"
"KNR140-37JPC" 31.41415 -75.25807 3000 0.766394553469387 121.666666666667 1.22499999999999 "28"
"MD95_2042" 37.799833 -10.1665 3146 0.778666666666667 121.68 1.8 "28"
"MD96-2080" -36.2667 19.475 2488 0.65 121.1818182 0.581818200000001 "28"
"NO79-28" 45.63 -22.75 3625 0.67 121.08665 0.486649999999983 "28"
"ODP1063" 33.683333 -57.616667 4584 0.780044444444425 121.23 0.900000000000006 "28"
"ODP1087" -31.46 15.31 1372 0.18 120.784405975197 0.184405975197294 "28"
"ODP664" 0.11 -23.23 3806 0.94 122.535787755102 0.0642122448979592 "28"
"ODP925" 4.2 -43.49 3040 0.45 122.344124489796 0.255875510204092 "28"
"ODP926" 3.72 -42.91 3598 0.55 121.150746153846 0.550746153846163 "28"
"ODP928" 5.46 -43.75 4012 0.115 121.863925285714 1.47214942857144 "28"
"RC13-228" -22.33 11.2 3204 0.433847055376501 121.63935 0.341300000000004 "28"
"SU90-03" 40.05 -32 2475 0.96 121.000966346154 0.801932692307673 "28"
"SU90-11" 44.07 -40.02 3645 1.07 121.719717647059 0.880282352941151 "28"
"U1308" 49.87776 -24.23811 3871 0.89395498392283 121.498333333333 3.11 "28"
"V22-38" -9.55 -34.25 3797 0.28 122.0869565 0.513043499999995 "28"
"V28-127" 11.65 -80.13 3237 0.702 122.392840527578 0.207159472422049 "28"
"CH73-139" 54.63 -16.35 2209 0.91 120.953051572327 0.253051572327053 "29"
"GIK23414-9" 53.54 -20.29 2196 1.13 120.997019879518 0.297019879518075 "29"
"GIK23415-9" 53.18 -19.15 2472 0.98 122.197946924829 0.502053075170835 "29"
"ODP982" 57.51 -15.85 1134 0.49 121.582010344828 0.882010344827606 "29"
"ODP983" 60.4 -23.64 1984 0.78113212599116 121.54943517307 1.70701510580989 "29"
"V29-202" 61 -21 2658 0.57 121.436836163522 0.959242138364758 "29"
"ODP1089" -40.94 9.89 4621 -0.110779911810598 121.992682907268 1.87638977443611 "29"
"PS2498" -44.15 -14.23 3783 0.47 121.135542635659 0.435542635658933 "29"
"CH69_K09" 41.75 -47.35 4100 0.631898734177215 122.013333333333 3.16 "29"
"EW9209-1JPC" 5.91 -44.2 4056 0.801605918251493 121.740615445026 0.553350785340328 "29"
"GEOB1028-5" -20.1 9.19 2209 0.64 121.6470588 0.947058799999994 "29"
"GEOB2109-1" -27.91 -45.88 2504 0.84 120.8888889 0.188888899999995 "29"
"GEOB4403-2" 6.13 -43.44 4503 0.74 122.5 0.200000000000003 "29"
"GIK12392-1" 25.17 -16.85 2573 0.86 120.712238501561 0.0122385015609012 "29"
"GIK15612-2" 44.36 -26.54 3050 1 120.830637804878 0.130637804878063 "29"
"GIK16004" 29.98 -10.65 1512 0.94 122.064239931741 0.635760068259401 "29"
"GIK16402" 14.42 -20.54 4202 0.89 122.67782639821 0.022173601789703 "29"
"GeoB1035" -21.59 5.03 4453 0.15 121.387278846154 0.687278846153859 "29"
"GeoB1041" -3.48 -7.6 4033 0.73 121.41423143508 0.714231435079711 "29"
"GeoB1101" 1.66 -10.98 4588 0.69 122.21954354067 0.480456459330142 "29"
"GeoB1117" -3.82 -14.9 3984 0.62 121.395513771186 0.695513771186441 "29"
"GeoB1710" -23.43 11.7 2987 0.46 121.201983588317 0.501983588317117 "29"
"GeoB4216" 30.63 -12.4 2324 0.69 122.093578361669 0.606421638330758 "29"
"IODP-U1308" 49.88 -24.24 3883 0.868677307661763 121.744666396325 2.39265735847604 "29"
"KNR140-37JPC" 31.41415 -75.25807 3000 0.794304635003729 121.666666666667 1.25833339999998 "29"
"MD95_2042" 37.799833 -10.1665 3146 0.774408602150538 121.68 1.86000000000001 "29"
"MD96-2080" -36.2667 19.475 2488 0.65 121.1818182 0.481818199999992 "29"
"NO79-28" 45.63 -22.75 3625 0.67 121.08665 0.386649999999975 "29"
"ODP1063" 33.683333 -57.616667 4584 0.91 121.78 0.920000000000002 "29"
"ODP1087" -31.46 15.31 1372 0.201208238341971 121.719129763247 0.130552423900781 "29"
"ODP664" 0.11 -23.23 3806 0.94 122.535787755102 0.164212244897968 "29"
"ODP925" 4.2 -43.49 3040 0.45 122.344124489796 0.3558755102041 "29"
"ODP926" 3.72 -42.91 3598 0.55 121.150746153846 0.450746153846154 "29"
"ODP928" 5.46 -43.75 4012 0.115 121.863925285714 1.67214942857146 "29"
"RC13-228" -22.33 11.2 3204 0.436777029006739 121.63935 0.341300000000004 "29"
"SU90-03" 40.05 -32 2475 0.96 121.000966346154 0.601932692307656 "29"
"SU90-11" 44.07 -40.02 3645 1.07 121.719717647059 0.98028235294116 "29"
"U1308" 49.87776 -24.23811 3871 0.887459807073954 121.821666666667 3.11 "29"
"V22-38" -9.55 -34.25 3797 0.28 122.0869565 0.613043500000003 "29"
"V28-127" 11.65 -80.13 3237 0.702 122.392840527578 0.307159472422057 "29"
"CH73-139" 54.63 -16.35 2209 0.91 120.953051572327 0.153051572327058 "30"
"GIK23414-9" 53.54 -20.29 2196 1.13 120.997019879518 0.197019879518081 "30"
"GIK23415-9" 53.18 -19.15 2472 0.98 122.197946924829 0.602053075170829 "30"
"ODP982" 57.51 -15.85 1134 0.49 121.582010344828 0.782010344827611 "30"
"ODP983" 60.4 -23.64 1984 0.799901148150511 121.794365923508 1.73292618055075 "30"
"V29-202" 61 -21 2658 0.57 121.436836163522 0.959242138364758 "30"
"ODP1089" -40.94 9.89 4621 -0.120859911756268 121.992682907268 1.9763897744361 "30"
"PS2498" -44.15 -14.23 3783 0.47 121.135542635659 0.335542635658939 "30"
"CH69_K09" 41.75 -47.35 4100 0.627409638554217 122.013333333333 3.31999999999999 "30"
"EW9209-1JPC" 5.91 -44.2 4056 0.785341370990637 121.740615445026 0.553350785340328 "30"
"GEOB1028-5" -20.1 9.19 2209 0.64 121.6470588 0.847058799999999 "30"
"GEOB2109-1" -27.91 -45.88 2504 0.84 120.8888889 0.0888889000000006 "30"
"GEOB4403-2" 6.13 -43.44 4503 0.74 122.5 0.299999999999997 "30"
"GIK15612-2" 44.36 -26.54 3050 1 120.830637804878 0.0306378048780687 "30"
"GIK15669" 34.89 -7.82 2022 1.01 122.7589 0.0410999999999717 "30"
"GIK16004" 29.98 -10.65 1512 0.94 122.064239931741 0.735760068259395 "30"
"GIK16402" 14.42 -20.54 4202 0.89 122.67782639821 0.122173601789697 "30"
"GIK16867" -2.2 5.1 3891 0.73 122.730515107914 0.0694848920863365 "30"
"GeoB1035" -21.59 5.03 4453 0.15 121.387278846154 0.587278846153865 "30"
"GeoB1041" -3.48 -7.6 4033 0.73 121.41423143508 0.614231435079716 "30"
"GeoB1101" 1.66 -10.98 4588 0.69 122.21954354067 0.580456459330136 "30"
"GeoB1105" -1.67 -12.43 3225 0.77 122.782118518519 0.0178814814814814 "30"
"GeoB1117" -3.82 -14.9 3984 0.62 121.395513771186 0.595513771186447 "30"
"GeoB1710" -23.43 11.7 2987 0.46 121.201983588317 0.401983588317123 "30"
"GeoB4216" 30.63 -12.4 2324 0.69 122.093578361669 0.706421638330752 "30"
"IODP-U1308" 49.88 -24.24 3883 0.860403626238062 121.744666396325 2.36286015035418 "30"
"KNR140-37JPC" 31.41415 -75.25807 3000 0.816258990718907 121.666666666667 1.15833339999999 "30"
"MD95_2042" 37.799833 -10.1665 3146 0.774090909090909 121.68 1.76000000000002 "30"
"MD96-2080" -36.2667 19.475 2488 0.65 121.1818182 0.381818199999998 "30"
"NO79-28" 45.63 -22.75 3625 0.67 121.08665 0.28664999999998 "30"
"ODP1063" 33.683333 -57.616667 4584 0.91 121.78 0.980000000000004 "30"
"ODP1087" -31.46 15.31 1372 0.24 122.653853551297 0.14614644870349 "30"
"ODP664" 0.11 -23.23 3806 0.94 122.535787755102 0.264212244897962 "30"
"ODP925" 4.2 -43.49 3040 0.45 122.344124489796 0.455875510204095 "30"
"ODP926" 3.72 -42.91 3598 0.55 121.150746153846 0.35074615384616 "30"
"ODP928" 5.46 -43.75 4012 0.115 121.863925285714 1.87214942857145 "30"
"RC13-228" -22.33 11.2 3204 0.439707002636976 121.63935 0.341300000000004 "30"
"SU90-03" 40.05 -32 2475 0.96 121.000966346154 0.401932692307668 "30"
"SU90-11" 44.07 -40.02 3645 1.07 121.719717647059 0.919717647058846 "30"
"U1308" 49.87776 -24.23811 3871 0.874326923076923 121.96 3.11999999999999 "30"
"V22-38" -9.55 -34.25 3797 0.28 122.0869565 0.713043499999998 "30"
"V28-127" 11.65 -80.13 3237 0.702 122.392840527578 0.407159472422052 "30"
"CH73-139" 54.63 -16.35 2209 0.91 120.953051572327 0.0530515723270497 "31"
"GIK23414-9" 53.54 -20.29 2196 1.13 120.997019879518 0.0970198795180721 "31"
"GIK23415-9" 53.18 -19.15 2472 0.98 122.197946924829 0.702053075170838 "31"
"ODP982" 57.51 -15.85 1134 0.49 121.582010344828 0.682010344827603 "31"
"ODP983" 60.4 -23.64 1984 0.814606216616142 122.024359518982 1.85853463894094 "31"
"V29-202" 61 -21 2658 0.57 121.436836163522 0.959242138364758 "31"
"ODP1089" -40.94 9.89 4621 -0.12607082905241 122.200435037594 2.15269834586468 "31"
"PS2498" -44.15 -14.23 3783 0.47 121.135542635659 0.235542635658931 "31"
"CH69_K09" 41.75 -47.35 4100 0.625903614457831 122.013333333333 3.31999999999999 "31"
"EW9209-1JPC" 5.91 -44.2 4056 0.769076823729779 121.740615445026 0.553350785340328 "31"
"GEOB1028-5" -20.1 9.19 2209 0.64 121.6470588 0.747058799999991 "31"
"GEOB4403-2" 6.13 -43.44 4503 0.74 122.5 0.400000000000006 "31"
"GIK15669" 34.89 -7.82 2022 1.01 122.7589 0.14109999999998 "31"
"GIK16004" 29.98 -10.65 1512 0.94 122.064239931741 0.835760068259404 "31"
"GIK16402" 14.42 -20.54 4202 0.89 122.67782639821 0.222173601789706 "31"
"GIK16867" -2.2 5.1 3891 0.73 122.730515107914 0.169484892086345 "31"
"GeoB1035" -21.59 5.03 4453 0.15 121.387278846154 0.487278846153856 "31"
"GeoB1041" -3.48 -7.6 4033 0.73 121.41423143508 0.514231435079708 "31"
"GeoB1101" 1.66 -10.98 4588 0.69 122.21954354067 0.680456459330145 "31"
"GeoB1105" -1.67 -12.43 3225 0.77 122.782118518519 0.11788148148149 "31"
"GeoB1117" -3.82 -14.9 3984 0.62 121.395513771186 0.495513771186438 "31"
"GeoB1214" -24.69 7.24 3210 0.42 122.841512698413 0.0584873015873058 "31"
"GeoB1710" -23.43 11.7 2987 0.46 121.201983588317 0.301983588317114 "31"
"GeoB4216" 30.63 -12.4 2324 0.69 122.093578361669 0.806421638330761 "31"
