"Lat" "Lon" "Ocean_depth" "d13C" "weights" "run.no"
-24.48 7.53 4084 0.09 3.5 "28"
-23.43 11.7 2987 0.02 3.5 "28"
-23.43 11.7 2987 -0.03 3.5 "28"
-22.33 11.2 3204 -0.135 3.5 "28"
-22.33 11.2 3204 -0.12 3.5 "28"
-21.74 5.42 3772 0.0333333333333333 3.5 "28"
-21.74 5.42 3772 -0.0383333333333333 3.5 "28"
-21.59 5.03 4453 -0.235833333333333 3.5 "28"
-21.59 5.03 4453 -0.27 3.5 "28"
-20.1 9.19 2209 0.11 3.5 "28"
-20.1 9.19 2209 0.12 3.5 "28"
-19.7 8.88 2675 0.09 3.5 "28"
-19.7 8.88 2675 -0.065 3.5 "28"
-5.78 -10.75 3125 0.39 3.5 "28"
-5.78 -10.75 3125 0.25 3.5 "28"
-4 10 1000 -0.00666666666666667 3.5 "28"
-4 10 1000 -0.06 3.5 "28"
-3.82 -14.9 3984 0.53 5 "28"
-3.82 -14.9 3984 0.285 5 "28"
-3.56 -16.43 4675 -0.17 5 "28"
-3.56 -16.43 4675 -0.155 5 "28"
-3.48 -7.6 4033 -0.03 3.5 "28"
-3.48 -7.6 4033 -0.0666666666666667 3.5 "28"
-2.2 5.1 3891 0.172 3.5 "28"
-2.2 5.1 3891 0.074 3.5 "28"
-1.67 -12.43 3225 0.21 3.5 "28"
-1.67 -12.43 3225 0.44 3.5 "28"
-1.34 -11.9733 3911 -0.192 3.5 "28"
-1.34 -11.9733 3911 -0.204 3.5 "28"
0.11 -23.23 3806 0.331428571428571 4.3 "28"
0.11 -23.23 3806 0.214285714285714 4.3 "28"
1.37 -33.48 3824 0.02 4.9 "28"
1.37 -33.48 3824 0.09 4.9 "28"
1.66 -10.98 4588 0.298 4.3 "28"
1.66 -10.98 4588 0.19 4.3 "28"
2.46 -19.76 5105 -0.04 4.3 "28"
2.46 -19.76 5105 -0.0858333333333333 4.3 "28"
2.47 -19.73 4998 0.575 4.3 "28"
2.47 -19.73 4998 0.52 4.3 "28"
3.09 -20.02 4745 0.195 4.3 "28"
3.09 -20.02 4745 0.193333333333333 4.3 "28"
3.72 -42.91 3598 0.536666666666667 4.9 "28"
3.72 -42.91 3598 0.81 4.9 "28"
4.2 -43.49 3040 0.323333333333333 4.9 "28"
4.2 -43.49 3040 0.33 4.9 "28"
4.23 -20.63 3792 0.226666666666667 4.3 "28"
4.23 -20.63 3792 0.17 4.3 "28"
4.31 -20.21 4095 0.355 4.3 "28"
4.31 -20.21 4095 0.363333333333333 4.3 "28"
4.34 -43.49 2816 -0.106666666666667 4.9 "28"
4.34 -43.49 2816 0.55 4.9 "28"
4.36 -43.7 3164 0.73 4.9 "28"
4.36 -43.7 3164 0.65 4.9 "28"
4.56 -43.38 3547 0.03 4.9 "28"
4.56 -43.38 3547 -0.06 4.9 "28"
4.76 -43.31 3810 -0.145625 4.9 "28"
4.76 -43.31 3810 -0.08125 4.9 "28"
4.79 -43.04 4341 -0.07 4.9 "28"
4.79 -43.04 4341 0.0775 4.9 "28"
4.87 -43.21 3995 -0.25 4.9 "28"
4.87 -43.21 3995 -0.16375 4.9 "28"
4.92 -20.5 2937 0.41 4.3 "28"
4.92 -20.5 2937 0.44 4.3 "28"
4.95 -42.89 4556 0.1675 4.9 "28"
4.95 -42.89 4556 0.265 4.9 "28"
5.26 -21.71 3423 0.6 4.3 "28"
5.26 -21.71 3423 0.535 4.3 "28"
5.45 -21.14 3160 0.46 4.3 "28"
5.45 -21.14 3160 0.455 4.3 "28"
5.46 -43.75 4012 0.74 4.9 "28"
5.46 -43.75 4012 0.15 4.9 "28"
5.67 -19.85 2862 0.455 4.3 "28"
5.67 -19.85 2862 0.43 4.3 "28"
5.91 -44.2 4056 0.18 4.9 "28"
5.91 -44.2 4056 0.15 4.9 "28"
5.98 -43.74 4369 0.101 4.9 "28"
5.98 -43.74 4369 0.02 4.9 "28"
6.13 -43.44 4503 0.04 4.9 "28"
6.13 -43.44 4503 0.035 4.9 "28"
6.64 -21.9 3527 0.535 4.3 "28"
6.64 -21.9 3527 0.533333333333333 4.3 "28"
11.65 -80.13 3237 0.892 4.9 "28"
11.65 -80.13 3237 1.003 4.9 "28"
12.09 -61.24 1299 0.54125 4.9 "28"
12.09 -61.24 1299 0.52 4.9 "28"
12.44 -18.06 3223 -0.12 4.3 "28"
12.44 -18.06 3223 -0.195 4.3 "28"
14.17 -18.58 3167 0.36 4.3 "28"
14.17 -18.58 3167 0.275 4.3 "28"
14.42 -20.54 4202 0.045 4.3 "28"
14.42 -20.54 4202 -0.18 4.3 "28"
14.5 -17.95 2384 -0.268 4.3 "28"
14.5 -17.95 2384 -0.146 4.3 "28"
15.83 -17.86 2576 -0.04 4.3 "28"
15.83 -17.86 2576 -0.12 4.3 "28"
18.08 -21.03 3082 0.246666666666667 4.3 "28"
18.08 -21.03 3082 0.21875 4.3 "28"
18.43 -21.08 3093 0.355 4.3 "28"
18.43 -21.08 3093 0.56 4.3 "28"
20.75 -18.58 2278 0.39 4.3 "28"
20.75 -18.58 2278 0.43 4.3 "28"
21.15 -18.57 2778 0.265 4.3 "28"
21.15 -18.57 2778 0.03 4.3 "28"
21.24 -18.06 1516 0.785 4.3 "28"
21.24 -18.06 1516 0.8 4.3 "28"
23.14 -17.75 2136 0.2675 4.3 "28"
23.14 -17.75 2136 0.24 4.3 "28"
25.17 -16.85 2573 0.23 4.3 "28"
25.17 -16.85 2573 0.24 4.3 "28"
26.14 -77.23 1320 1.51 4.9 "28"
26.14 -77.23 1320 1.4 4.9 "28"
28.89 -13.23 1358 1.03 4.3 "28"
28.89 -13.23 1358 1.05333333333333 4.3 "28"
29.98 -10.65 1512 0.808888888888889 4.3 "28"
29.98 -10.65 1512 0.866666666666667 4.3 "28"
30.63 -12.4 2324 0.095 4.3 "28"
30.63 -12.4 2324 0.485 4.3 "28"
33.69 -57.63 4583 -0.52 4.9 "28"
33.69 -57.63 4583 -0.53 4.9 "28"
34.86 -8.13 2460 0.425 4.3 "28"
34.86 -8.13 2460 0.65 4.3 "28"
34.89 -7.82 2022 0.385 4.3 "28"
34.89 -7.82 2022 0.34 4.3 "28"
35.65 -8.06 1765 0.85 4.3 "28"
35.65 -8.06 1765 0.845 4.3 "28"
36.05 -72.38 3942 0.08 4.9 "28"
36.05 -72.38 3942 0.253333333333333 4.9 "28"
36.51 -23.74 4170 -0.07 4.3 "28"
36.51 -23.74 4170 0.04 4.3 "28"
37.58 -31.84 2690 0.606 4.3 "28"
37.58 -31.84 2690 0.53 4.3 "28"
37.799833 -10.1665 3146 0.129166666666667 4.3 "28"
37.799833 -10.1665 3146 0.148333333333333 4.3 "28"
37.8 -10.17 3146 0.0811 4.3 "28"
37.8 -10.17 3146 0.0167 4.3 "28"
37.82 -9.5 1086 0.79 4.3 "28"
37.82 -9.5 1086 0.48 4.3 "28"
38.24 -10.39 4602 -0.611666666666667 4.3 "28"
38.24 -10.39 4602 -0.827777777777778 4.3 "28"
40.05 -32 2475 0.68 4.3 "28"
40.05 -32 2475 0.37 4.3 "28"
40.58 -9.86 2465 -0.0866666666666667 4.3 "28"
40.58 -9.86 2465 0.07 4.3 "28"
40.58 -9.86 2465 0.07 4.3 "28"
41.72 -32.85 3427 0.786666666666667 4.3 "28"
41.72 -32.85 3427 0.763333333333333 4.3 "28"
41.75 -47.35 4100 0.0725 4.9 "28"
41.75 -47.35 4100 0.035 4.9 "28"
44.36 -26.54 3050 0.52 4.3 "28"
44.36 -26.54 3050 0.68 4.3 "28"
45.63 -22.75 3625 0.175 4.3 "28"
45.63 -22.75 3625 0.13 4.3 "28"
48.22 -27.06 2558 0.86 4.3 "28"
48.22 -27.06 2558 0.815 4.3 "28"
49.87776 -24.23811 3871 0.16 4.3 "28"
49.87776 -24.23811 3871 0.1675 4.3 "28"
49.88 -24.24 3883 0.175 4.3 "28"
49.88 -24.24 3883 0.16 4.3 "28"
52.55 -20.33 2841 0.465 4.3 "29"
52.55 -20.33 2841 0.37 4.3 "29"
53.18 -19.15 2472 0.6175 4.3 "29"
53.18 -19.15 2472 0.64 4.3 "29"
53.54 -20.29 2196 0.73 4.3 "29"
53.54 -20.29 2196 0.855 4.3 "29"
54.25 -16.83 2393 0.4 4.3 "29"
54.25 -16.83 2393 0.505 4.3 "29"
54.63 -16.35 2209 0.59 4.3 "29"
54.63 -16.35 2209 0.6 4.3 "29"
54.96 -19.76 1487 1.04666666666667 4.3 "29"
54.96 -19.76 1487 1.324 4.3 "29"
55.48 -14.68 2161 0.3 4.3 "29"
55.48 -14.68 2161 0.34 4.3 "29"
55.49 -14.7 2168 1.12 4.3 "29"
55.49 -14.7 2168 1.115 4.3 "29"
56.04 -23.22 2311 1.006 4.3 "29"
56.04 -23.22 2311 1.028 4.3 "29"
56.16 -31.99 2295 0.66 4.3 "29"
56.16 -31.99 2295 0.82 4.3 "29"
57.51 -15.85 1134 1.1675 4.3 "29"
57.51 -15.85 1134 1.35 4.3 "29"
59.19 -30.9 1416 0.73 4.3 "29"
59.19 -30.9 1416 1.6 4.3 "29"
60.4 -23.64 1984 0.82 4.3 "29"
60.4 -23.64 1984 0.99 4.3 "29"
61 -24 1650 0.753333333333333 4.3 "29"
61 -24 1650 1.37 4.3 "29"
64.78 -29.57 1855 1.006 4.3 "29"
64.78 -29.57 1855 1.13 4.3 "29"
64.8 -29.6 1893 1.22818181818182 4.3 "29"
64.8 -29.6 1893 0.703333333333333 4.3 "29"
64.8 -29.6 1893 0.89 4.3 "29"
-44.15 -14.23 3783 -1.1 0.7 "29"
-44.15 -14.23 3783 -1.4 0.7 "29"
-44.07 -14.21 3770 -1.055 0.7 "29"
-44.07 -14.21 3770 -1.03 0.7 "29"
-43.22 11.74 4610 -0.885 0.7 "29"
-43.22 11.74 4610 -0.98 0.7 "29"
-42.91 8.9 3702 -0.35 0.7 "29"
-42.91 8.9 3702 -0.36 0.7 "29"
-41.28 -14.49 3134 -0.173333333333333 0.7 "29"
-41.28 -14.49 3134 -0.28 0.7 "29"
-40.94 9.89 4621 -0.615 0.7 "29"
-40.94 9.89 4621 -0.68 0.7 "29"
-29.51 -8.31 4546 0.238571428571429 3.5 "29"
-29.51 -8.31 4546 0.204285714285714 3.5 "29"
-25.5 11.3 4194 0.034 3.5 "29"
-25.5 11.3 4194 -0.145 3.5 "29"
-24.48 7.53 4084 -0.02 3.5 "29"
-24.48 7.53 4084 -0.13 3.5 "29"
-21.74 5.42 3772 -0.11 3.5 "29"
-21.59 5.03 4453 -0.2475 3.5 "29"
-21.59 5.03 4453 -0.225 3.5 "29"
-3.82 -14.9 3984 0.04 5 "29"
-3.82 -14.9 3984 -0.77 5 "29"
-3.56 -16.43 4675 0.07 5 "29"
-3.56 -16.43 4675 0.0733333333333333 5 "29"
-3.48 -7.6 4033 -0.103333333333333 3.5 "29"
-3.48 -7.6 4033 -0.14 3.5 "29"
-2.2 5.1 3891 -0.024 3.5 "29"
-2.2 5.1 3891 -0.122 3.5 "29"
-1.34 -11.9733 3911 -0.216 3.5 "29"
-1.34 -11.9733 3911 -0.228 3.5 "29"
0.11 -23.23 3806 0.0971428571428572 4.3 "29"
0.11 -23.23 3806 -0.02 4.3 "29"
1.37 -33.48 3824 0.02 4.9 "29"
1.37 -33.48 3824 0.14 4.9 "29"
1.66 -10.98 4588 0.068 4.3 "29"
1.66 -10.98 4588 -0.054 4.3 "29"
2.46 -19.76 5105 -0.131666666666667 4.3 "29"
2.46 -19.76 5105 -0.1775 4.3 "29"
2.47 -19.73 4998 0.465 4.3 "29"
2.47 -19.73 4998 0.41 4.3 "29"
3.09 -20.02 4745 0.191666666666667 4.3 "29"
3.09 -20.02 4745 0.19 4.3 "29"
4.23 -20.63 3792 0.16 4.3 "29"
4.23 -20.63 3792 0.15 4.3 "29"
4.31 -20.21 4095 0.371666666666667 4.3 "29"
4.31 -20.21 4095 0.38 4.3 "29"
4.76 -43.31 3810 -0.016875 4.9 "29"
4.76 -43.31 3810 0.0475 4.9 "29"
4.79 -43.04 4341 0.225 4.9 "29"
4.79 -43.04 4341 0.2 4.9 "29"
4.87 -43.21 3995 -0.0775 4.9 "29"
4.87 -43.21 3995 0.00874999999999998 4.9 "29"
4.95 -42.89 4556 0.202 4.9 "29"
4.95 -42.89 4556 0.139 4.9 "29"
5.46 -43.75 4012 0.2 4.9 "29"
5.46 -43.75 4012 0.25 4.9 "29"
5.91 -44.2 4056 0.12 4.9 "29"
5.91 -44.2 4056 0.09 4.9 "29"
6.13 -43.44 4503 0.03 4.9 "29"
6.13 -43.44 4503 0.015 4.9 "29"
14.42 -20.54 4202 -0.095 4.3 "29"
14.42 -20.54 4202 -0.01 4.3 "29"
33.69 -57.63 4583 -0.54 4.9 "29"
33.69 -57.63 4583 -0.55 4.9 "29"
36.05 -72.38 3942 0.426666666666667 4.9 "29"
36.05 -72.38 3942 0.6 4.9 "29"
36.51 -23.74 4170 -0.23 4.3 "29"
36.51 -23.74 4170 -0.09 4.3 "29"
38.24 -10.39 4602 -1.04388888888889 4.3 "29"
38.24 -10.39 4602 -1.26 4.3 "29"
41.75 -47.35 4100 -0.00249999999999999 4.9 "29"
41.75 -47.35 4100 -0.04 4.9 "29"
49.87776 -24.23811 3871 0.175 4.3 "29"
49.87776 -24.23811 3871 0.1175 4.3 "29"
49.88 -24.24 3883 -0.27 4.3 "29"
49.88 -24.24 3883 0.22 4.3 "29"
-36.2667 19.475 2488 0.3 3.5 "29"
-36.2667 19.475 2488 0.24 3.5 "29"
-31.46 15.31 1372 0.27 3.5 "29"
-31.46 15.31 1372 0.36 3.5 "29"
-27.91 -45.88 2504 0.286666666666667 5 "29"
-27.91 -45.88 2504 0.323333333333333 5 "29"
-27.7 -46.52 1567 1 5 "29"
-27.7 -46.52 1567 1.01333333333333 5 "29"
-26.95 -44.67 2069 0.527666666666667 5 "29"
-26.95 -44.67 2069 0.589833333333333 5 "29"
-26.7 -43.33 2438 0.908833333333333 5 "29"
-26.7 -43.33 2438 0.729666666666667 5 "29"
-24.69 7.24 3210 -0.0800000000000001 3.5 "29"
-24.69 7.24 3210 -0.19 3.5 "29"
-23.43 11.7 2987 -0.035 3.5 "29"
-23.43 11.7 2987 -0.04 3.5 "29"
-22.33 11.2 3204 -0.25 3.5 "29"
-22.33 11.2 3204 -0.11 3.5 "29"
-20.1 9.19 2209 0.146666666666667 3.5 "29"
-20.1 9.19 2209 0.173333333333333 3.5 "29"
-19.7 8.88 2675 -0.22 3.5 "29"
-19.7 8.88 2675 -0.165 3.5 "29"
-5.78 -10.75 3125 0.11 3.5 "29"
-5.78 -10.75 3125 0.15 3.5 "29"
-4 10 1000 0.04 3.5 "29"
-4 10 1000 0.14 3.5 "29"
-1.67 -12.43 3225 0.67 3.5 "29"
-1.67 -12.43 3225 0.05 3.5 "29"
3.72 -42.91 3598 0.515 4.9 "29"
3.72 -42.91 3598 0.22 4.9 "29"
4.2 -43.49 3040 0.2775 4.9 "29"
4.2 -43.49 3040 0.225 4.9 "29"
4.34 -43.49 2816 0.32875 4.9 "29"
4.34 -43.49 2816 0.115 4.9 "29"
4.36 -43.7 3164 0.57 4.9 "29"
4.36 -43.7 3164 0.49 4.9 "29"
4.56 -43.38 3547 -0.15 4.9 "29"
4.56 -43.38 3547 0.035 4.9 "29"
4.92 -20.5 2937 0.47 4.3 "29"
4.92 -20.5 2937 0.5 4.3 "29"
5.26 -21.71 3423 0.47 4.3 "29"
5.26 -21.71 3423 0.463333333333333 4.3 "29"
5.45 -21.14 3160 0.45 4.3 "29"
5.45 -21.14 3160 0.445 4.3 "29"
5.67 -19.85 2862 0.4275 4.3 "29"
5.67 -19.85 2862 0.425 4.3 "29"
6.64 -21.9 3527 0.531666666666667 4.3 "29"
6.64 -21.9 3527 0.53 4.3 "29"
11.65 -80.13 3237 1.07566666666667 4.9 "29"
11.65 -80.13 3237 1.14833333333333 4.9 "29"
12.09 -61.24 1299 0.44 4.9 "29"
12.09 -61.24 1299 1.22 4.9 "29"
12.44 -18.06 3223 -0.15 4.3 "29"
12.44 -18.06 3223 -0.0166666666666667 4.3 "29"
14.17 -18.58 3167 0.19 4.3 "29"
14.17 -18.58 3167 0.163333333333333 4.3 "29"
14.5 -17.95 2384 0.0133333333333333 4.3 "29"
14.5 -17.95 2384 0.044 4.3 "29"
15.83 -17.86 2576 -1.38777878078145e-17 4.3 "29"
15.83 -17.86 2576 0.12 4.3 "29"
18.08 -21.03 3082 0.190833333333333 4.3 "29"
18.08 -21.03 3082 0.162916666666667 4.3 "29"
18.43 -21.08 3093 0.46 4.3 "29"
18.43 -21.08 3093 0.25 4.3 "29"
20.75 -18.58 2278 0.28 4.3 "29"
20.75 -18.58 2278 0.65 4.3 "29"
21.15 -18.57 2778 0.23 4.3 "29"
21.15 -18.57 2778 0.23 4.3 "29"
21.24 -18.06 1516 0.95 4.3 "29"
21.24 -18.06 1516 1.04 4.3 "29"
23.14 -17.75 2136 0.386666666666667 4.3 "29"
23.14 -17.75 2136 0.395 4.3 "29"
25.17 -16.85 2573 0.25 4.3 "29"
25.17 -16.85 2573 0.32 4.3 "29"
26.14 -77.23 1320 1.29 4.9 "29"
26.14 -77.23 1320 1.3575 4.9 "29"
28.89 -13.23 1358 1.07666666666667 4.3 "29"
28.89 -13.23 1358 1.1 4.3 "29"
29.98 -10.65 1512 1.035 4.3 "29"
29.98 -10.65 1512 1.04125 4.3 "29"
30.63 -12.4 2324 0.85 4.3 "29"
30.63 -12.4 2324 0.24 4.3 "29"
34.86 -8.13 2460 0.72 4.3 "29"
34.86 -8.13 2460 0.68 4.3 "29"
34.89 -7.82 2022 0.53 4.3 "29"
34.89 -7.82 2022 0.72 4.3 "29"
35.65 -8.06 1765 0.56 4.3 "29"
35.65 -8.06 1765 0.9825 4.3 "29"
37.58 -31.84 2690 0.845 4.3 "29"
37.58 -31.84 2690 1.16 4.3 "29"
37.799833 -10.1665 3146 0.1675 4.3 "29"
37.799833 -10.1665 3146 0.186666666666667 4.3 "29"
37.8 -10.17 3146 -0.2006 4.3 "29"
37.8 -10.17 3146 0.0176333333333333 4.3 "29"
37.82 -9.5 1086 0.66 4.3 "29"
37.82 -9.5 1086 0.84 4.3 "29"
40.05 -32 2475 0.56 4.3 "29"
40.05 -32 2475 0.82 4.3 "29"
40.58 -9.86 2465 -0.05 4.3 "29"
40.58 -9.86 2465 0.195 4.3 "29"
41.72 -32.85 3427 0.74 4.3 "29"
41.72 -32.85 3427 0.716666666666667 4.3 "29"
44.36 -26.54 3050 0.62 4.3 "29"
44.36 -26.54 3050 0.62 4.3 "29"
48.22 -27.06 2558 0.77 4.3 "29"
48.22 -27.06 2558 0.82625 4.3 "29"
52.55 -20.33 2841 0.465 4.3 "30"
52.55 -20.33 2841 0.37 4.3 "30"
53.18 -19.15 2472 0.6175 4.3 "30"
53.18 -19.15 2472 0.64 4.3 "30"
53.54 -20.29 2196 0.73 4.3 "30"
53.54 -20.29 2196 0.855 4.3 "30"
54.25 -16.83 2393 0.4 4.3 "30"
54.25 -16.83 2393 0.505 4.3 "30"
54.63 -16.35 2209 0.59 4.3 "30"
54.63 -16.35 2209 0.6 4.3 "30"
54.96 -19.76 1487 1.04666666666667 4.3 "30"
54.96 -19.76 1487 1.324 4.3 "30"
55.48 -14.68 2161 0.3 4.3 "30"
55.48 -14.68 2161 0.34 4.3 "30"
55.49 -14.7 2168 1.12 4.3 "30"
55.49 -14.7 2168 1.115 4.3 "30"
56.04 -23.22 2311 1.006 4.3 "30"
56.04 -23.22 2311 1.028 4.3 "30"
56.16 -31.99 2295 0.66 4.3 "30"
56.16 -31.99 2295 0.82 4.3 "30"
57.51 -15.85 1134 1.1675 4.3 "30"
57.51 -15.85 1134 1.35 4.3 "30"
59.19 -30.9 1416 0.73 4.3 "30"
59.19 -30.9 1416 1.6 4.3 "30"
60.4 -23.64 1984 0.82 4.3 "30"
60.4 -23.64 1984 0.99 4.3 "30"
61 -24 1650 0.753333333333333 4.3 "30"
61 -24 1650 1.37 4.3 "30"
64.78 -29.57 1855 1.006 4.3 "30"
64.78 -29.57 1855 1.13 4.3 "30"
64.8 -29.6 1893 1.22818181818182 4.3 "30"
64.8 -29.6 1893 0.703333333333333 4.3 "30"
64.8 -29.6 1893 0.89 4.3 "30"
-44.15 -14.23 3783 -1.1 0.7 "30"
-44.15 -14.23 3783 -1.4 0.7 "30"
-44.07 -14.21 3770 -1.055 0.7 "30"
-44.07 -14.21 3770 -1.03 0.7 "30"
-43.22 11.74 4610 -0.885 0.7 "30"
-43.22 11.74 4610 -0.98 0.7 "30"
-42.91 8.9 3702 -0.35 0.7 "30"
-42.91 8.9 3702 -0.36 0.7 "30"
-41.28 -14.49 3134 -0.173333333333333 0.7 "30"
-41.28 -14.49 3134 -0.28 0.7 "30"
-40.94 9.89 4621 -0.615 0.7 "30"
-40.94 9.89 4621 -0.68 0.7 "30"
-36.2667 19.475 2488 0.3 3.5 "30"
-36.2667 19.475 2488 0.24 3.5 "30"
-31.46 15.31 1372 0.27 3.5 "30"
-31.46 15.31 1372 0.36 3.5 "30"
-29.51 -8.31 4546 0.238571428571429 3.5 "30"
-29.51 -8.31 4546 0.204285714285714 3.5 "30"
-27.91 -45.88 2504 0.286666666666667 5 "30"
-27.91 -45.88 2504 0.323333333333333 5 "30"
-27.7 -46.52 1567 1 5 "30"
-27.7 -46.52 1567 1.01333333333333 5 "30"
-26.95 -44.67 2069 0.527666666666667 5 "30"
-26.95 -44.67 2069 0.589833333333333 5 "30"
-26.7 -43.33 2438 0.908833333333333 5 "30"
-26.7 -43.33 2438 0.729666666666667 5 "30"
-25.5 11.3 4194 0.034 3.5 "30"
-25.5 11.3 4194 -0.145 3.5 "30"
-24.69 7.24 3210 -0.0800000000000001 3.5 "30"
-24.69 7.24 3210 -0.19 3.5 "30"
-24.48 7.53 4084 -0.02 3.5 "30"
-24.48 7.53 4084 -0.13 3.5 "30"
-23.43 11.7 2987 -0.035 3.5 "30"
-23.43 11.7 2987 -0.04 3.5 "30"
-22.33 11.2 3204 -0.25 3.5 "30"
-22.33 11.2 3204 -0.11 3.5 "30"
-21.74 5.42 3772 -0.11 3.5 "30"
-21.59 5.03 4453 -0.2475 3.5 "30"
-21.59 5.03 4453 -0.225 3.5 "30"
-20.1 9.19 2209 0.146666666666667 3.5 "30"
-20.1 9.19 2209 0.173333333333333 3.5 "30"
-19.7 8.88 2675 -0.22 3.5 "30"
-19.7 8.88 2675 -0.165 3.5 "30"
-5.78 -10.75 3125 0.11 3.5 "30"
-5.78 -10.75 3125 0.15 3.5 "30"
-4 10 1000 0.04 3.5 "30"
-4 10 1000 0.14 3.5 "30"
-3.82 -14.9 3984 0.04 5 "30"
-3.82 -14.9 3984 -0.77 5 "30"
-3.56 -16.43 4675 0.07 5 "30"
-3.56 -16.43 4675 0.0733333333333333 5 "30"
-3.48 -7.6 4033 -0.103333333333333 3.5 "30"
-3.48 -7.6 4033 -0.14 3.5 "30"
-2.2 5.1 3891 -0.024 3.5 "30"
-2.2 5.1 3891 -0.122 3.5 "30"
-1.67 -12.43 3225 0.67 3.5 "30"
-1.67 -12.43 3225 0.05 3.5 "30"
-1.34 -11.9733 3911 -0.216 3.5 "30"
-1.34 -11.9733 3911 -0.228 3.5 "30"
0.11 -23.23 3806 0.0971428571428572 4.3 "30"
0.11 -23.23 3806 -0.02 4.3 "30"
1.37 -33.48 3824 0.02 4.9 "30"
1.37 -33.48 3824 0.14 4.9 "30"
1.66 -10.98 4588 0.068 4.3 "30"
1.66 -10.98 4588 -0.054 4.3 "30"
2.46 -19.76 5105 -0.131666666666667 4.3 "30"
2.46 -19.76 5105 -0.1775 4.3 "30"
2.47 -19.73 4998 0.465 4.3 "30"
2.47 -19.73 4998 0.41 4.3 "30"
3.09 -20.02 4745 0.191666666666667 4.3 "30"
3.09 -20.02 4745 0.19 4.3 "30"
3.72 -42.91 3598 0.515 4.9 "30"
3.72 -42.91 3598 0.22 4.9 "30"
4.2 -43.49 3040 0.2775 4.9 "30"
4.2 -43.49 3040 0.225 4.9 "30"
4.23 -20.63 3792 0.16 4.3 "30"
4.23 -20.63 3792 0.15 4.3 "30"
4.31 -20.21 4095 0.371666666666667 4.3 "30"
4.31 -20.21 4095 0.38 4.3 "30"
4.34 -43.49 2816 0.32875 4.9 "30"
4.34 -43.49 2816 0.115 4.9 "30"
4.36 -43.7 3164 0.57 4.9 "30"
4.36 -43.7 3164 0.49 4.9 "30"
4.56 -43.38 3547 -0.15 4.9 "30"
4.56 -43.38 3547 0.035 4.9 "30"
4.76 -43.31 3810 -0.016875 4.9 "30"
4.76 -43.31 3810 0.0475 4.9 "30"
4.79 -43.04 4341 0.225 4.9 "30"
4.79 -43.04 4341 0.2 4.9 "30"
4.87 -43.21 3995 -0.0775 4.9 "30"
4.87 -43.21 3995 0.00874999999999998 4.9 "30"
4.92 -20.5 2937 0.47 4.3 "30"
4.92 -20.5 2937 0.5 4.3 "30"
4.95 -42.89 4556 0.202 4.9 "30"
4.95 -42.89 4556 0.139 4.9 "30"
5.26 -21.71 3423 0.47 4.3 "30"
5.26 -21.71 3423 0.463333333333333 4.3 "30"
5.45 -21.14 3160 0.45 4.3 "30"
5.45 -21.14 3160 0.445 4.3 "30"
5.46 -43.75 4012 0.2 4.9 "30"
5.46 -43.75 4012 0.25 4.9 "30"
5.67 -19.85 2862 0.4275 4.3 "30"
5.67 -19.85 2862 0.425 4.3 "30"
5.91 -44.2 4056 0.12 4.9 "30"
5.91 -44.2 4056 0.09 4.9 "30"
6.13 -43.44 4503 0.03 4.9 "30"
6.13 -43.44 4503 0.015 4.9 "30"
6.64 -21.9 3527 0.531666666666667 4.3 "30"
6.64 -21.9 3527 0.53 4.3 "30"
11.65 -80.13 3237 1.07566666666667 4.9 "30"
11.65 -80.13 3237 1.14833333333333 4.9 "30"
12.09 -61.24 1299 0.44 4.9 "30"
12.09 -61.24 1299 1.22 4.9 "30"
12.44 -18.06 3223 -0.15 4.3 "30"
12.44 -18.06 3223 -0.0166666666666667 4.3 "30"
14.17 -18.58 3167 0.19 4.3 "30"
14.17 -18.58 3167 0.163333333333333 4.3 "30"
14.42 -20.54 4202 -0.095 4.3 "30"
14.42 -20.54 4202 -0.01 4.3 "30"
14.5 -17.95 2384 0.0133333333333333 4.3 "30"
14.5 -17.95 2384 0.044 4.3 "30"
15.83 -17.86 2576 -1.38777878078145e-17 4.3 "30"
15.83 -17.86 2576 0.12 4.3 "30"
18.08 -21.03 3082 0.190833333333333 4.3 "30"
18.08 -21.03 3082 0.162916666666667 4.3 "30"
18.43 -21.08 3093 0.46 4.3 "30"
18.43 -21.08 3093 0.25 4.3 "30"
20.75 -18.58 2278 0.28 4.3 "30"
20.75 -18.58 2278 0.65 4.3 "30"
21.15 -18.57 2778 0.23 4.3 "30"
21.15 -18.57 2778 0.23 4.3 "30"
21.24 -18.06 1516 0.95 4.3 "30"
21.24 -18.06 1516 1.04 4.3 "30"
23.14 -17.75 2136 0.386666666666667 4.3 "30"
23.14 -17.75 2136 0.395 4.3 "30"
25.17 -16.85 2573 0.25 4.3 "30"
25.17 -16.85 2573 0.32 4.3 "30"
26.14 -77.23 1320 1.29 4.9 "30"
26.14 -77.23 1320 1.3575 4.9 "30"
28.89 -13.23 1358 1.07666666666667 4.3 "30"
28.89 -13.23 1358 1.1 4.3 "30"
29.98 -10.65 1512 1.035 4.3 "30"
29.98 -10.65 1512 1.04125 4.3 "30"
30.63 -12.4 2324 0.85 4.3 "30"
30.63 -12.4 2324 0.24 4.3 "30"
33.69 -57.63 4583 -0.54 4.9 "30"
33.69 -57.63 4583 -0.55 4.9 "30"
34.86 -8.13 2460 0.72 4.3 "30"
34.86 -8.13 2460 0.68 4.3 "30"
